Location ISO Code,Location,City or Regency,Province,Total Regencies,Total Cities,Total Districts
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-LA,Lampung,,Lampung,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-BT,Banten,,Banten,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-LA,Lampung,,Lampung,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-RI,Riau,,Riau,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-RI,Riau,,Riau,,,
ID-AC,Aceh,,Aceh,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-BT,Banten,,Banten,,,
IDN,Indonesia,,,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-BT,Banten,,Banten,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-RI,Riau,,Riau,,,
ID-RI,Riau,,Riau,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
IDN,Indonesia,,,,,
ID-LA,Lampung,,Lampung,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-MA,Maluku,,Maluku,,,
ID-BT,Banten,,Banten,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-BA,Bali,,Bali,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-RI,Riau,,Riau,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-BT,Banten,,Banten,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-BT,Banten,,Banten,,,
ID-RI,Riau,,Riau,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
IDN,Indonesia,,,,,
ID-RI,Riau,,Riau,,,
ID-RI,Riau,,Riau,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-BA,Bali,,Bali,,,
ID-BA,Bali,,Bali,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-RI,Riau,,Riau,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-BT,Banten,,Banten,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-BA,Bali,,Bali,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-BT,Banten,,Banten,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-AC,Aceh,,Aceh,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-BT,Banten,,Banten,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-RI,Riau,,Riau,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-BA,Bali,,Bali,,,
ID-BA,Bali,,Bali,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-RI,Riau,,Riau,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-LA,Lampung,,Lampung,,,
ID-BT,Banten,,Banten,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-RI,Riau,,Riau,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-PA,Papua,,Papua,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-RI,Riau,,Riau,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-BA,Bali,,Bali,,,
ID-BT,Banten,,Banten,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-BA,Bali,,Bali,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-BT,Banten,,Banten,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-BA,Bali,,Bali,,,
ID-RI,Riau,,Riau,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-RI,Riau,,Riau,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-AC,Aceh,,Aceh,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-BA,Bali,,Bali,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-RI,Riau,,Riau,,,
IDN,Indonesia,,,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-BT,Banten,,Banten,,,
ID-BT,Banten,,Banten,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-RI,Riau,,Riau,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-MA,Maluku,,Maluku,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-BT,Banten,,Banten,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-BA,Bali,,Bali,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-RI,Riau,,Riau,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-BT,Banten,,Banten,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-BA,Bali,,Bali,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-BA,Bali,,Bali,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-RI,Riau,,Riau,,,
ID-BA,Bali,,Bali,,,
ID-BA,Bali,,Bali,,,
ID-BA,Bali,,Bali,,,
ID-BA,Bali,,Bali,,,
ID-BT,Banten,,Banten,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-BT,Banten,,Banten,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-BT,Banten,,Banten,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-BT,Banten,,Banten,,,
ID-RI,Riau,,Riau,,,
ID-RI,Riau,,Riau,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-BT,Banten,,Banten,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-BT,Banten,,Banten,,,
ID-BA,Bali,,Bali,,,
ID-RI,Riau,,Riau,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
IDN,Indonesia,,,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-BA,Bali,,Bali,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-BT,Banten,,Banten,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-RI,Riau,,Riau,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BT,Banten,,Banten,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-BT,Banten,,Banten,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BT,Banten,,Banten,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-BA,Bali,,Bali,,,
ID-BT,Banten,,Banten,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-BA,Bali,,Bali,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-BA,Bali,,Bali,,,
ID-BA,Bali,,Bali,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-BT,Banten,,Banten,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-BA,Bali,,Bali,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-BT,Banten,,Banten,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-RI,Riau,,Riau,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-RI,Riau,,Riau,,,
ID-RI,Riau,,Riau,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-LA,Lampung,,Lampung,,,
ID-RI,Riau,,Riau,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-RI,Riau,,Riau,,,
ID-RI,Riau,,Riau,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-BT,Banten,,Banten,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-BT,Banten,,Banten,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-RI,Riau,,Riau,,,
IDN,Indonesia,,,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-RI,Riau,,Riau,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-RI,Riau,,Riau,,,
ID-BA,Bali,,Bali,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-AC,Aceh,,Aceh,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-BA,Bali,,Bali,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-BT,Banten,,Banten,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-RI,Riau,,Riau,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-BT,Banten,,Banten,,,
ID-RI,Riau,,Riau,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-BA,Bali,,Bali,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-RI,Riau,,Riau,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-BT,Banten,,Banten,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-RI,Riau,,Riau,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-RI,Riau,,Riau,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
